group,n,sft_mIoU,sft_IoU@0.5,grpo_only_mIoU,grpo_only_IoU@0.5,mrpd_metric_mIoU,mrpd_metric_IoU@0.5,mrpd_ema098_mIoU,mrpd_ema098_IoU@0.5,grpo_only_minus_sft,mrpd_metric_minus_sft,mrpd_ema098_minus_sft,sft_minus_grpo,mrpd_metric_minus_grpo,mrpd_ema098_minus_grpo
regular(<3),3080,0.6874236527294999,0.7769480519480519,0.7015425735205465,0.7948051948051948,0.7041662693837889,0.7928571428571428,0.7052668103083306,0.7961038961038961,0.014118920791046596,0.016742616654289,0.017843157578830704,-0.014118920791046596,0.0026236958632424034,0.0037242367877841076
elongated(3-5),283,0.6212032312240509,0.7137809187279152,0.6577616579925545,0.7773851590106007,0.6553197424909311,0.7809187279151943,0.6566762280394353,0.7667844522968198,0.03655842676850363,0.0341165112668802,0.035472996815384406,-0.03655842676850363,-0.002441915501623426,-0.0010854299531192213
very_elongated(>=5),118,0.6544640364630047,0.7288135593220338,0.6502950875113246,0.7627118644067796,0.6687589479970656,0.7711864406779662,0.6670641901097554,0.7627118644067796,-0.004168948951680074,0.014294911534060928,0.012600153646750711,0.004168948951680074,0.018463860485741,0.016769102598430785
